submission_date;state;new_case;new_death
11/16/2020;AZ;1476;0
11/17/2020;AZ;2984;10
11/18/2020;AZ;3206;53
11/19/2020;AZ;4123;19
11/20/2020;AZ;4471;43
11/21/2020;AZ;3638;30
11/22/2020;AZ;4331;7
11/23/2020;AZ;2659;0
11/24/2020;AZ;4544;51
11/25/2020;AZ;3982;9
11/26/2020;AZ;3476;44
11/27/2020;AZ;4312;20
11/28/2020;AZ;4136;36
11/29/2020;AZ;3221;10
11/30/2020;AZ;822;5
12/01/2020;AZ;10322;48
12/02/2020;AZ;3840;52
12/03/2020;AZ;5442;82
12/04/2020;AZ;5680;64
12/05/2020;AZ;6799;40
12/06/2020;AZ;5376;25
12/07/2020;AZ;1567;0
12/08/2020;AZ;12314;23
12/09/2020;AZ;4444;108
12/10/2020;AZ;4928;73
12/11/2020;AZ;6983;91
12/12/2020;AZ;8077;77
01/22/2020;SC;0;0
01/23/2020;SC;0;0
01/24/2020;SC;0;0
01/25/2020;SC;0;0
01/26/2020;SC;0;0
01/27/2020;SC;0;0
01/28/2020;SC;0;0
01/29/2020;SC;0;0
01/30/2020;SC;0;0
01/31/2020;SC;0;0
02/01/2020;SC;0;0
02/02/2020;SC;0;0
02/03/2020;SC;0;0
02/04/2020;SC;0;0
02/05/2020;SC;0;0
02/06/2020;SC;0;0
02/07/2020;SC;0;0
02/08/2020;SC;0;0
02/09/2020;SC;0;0
02/10/2020;SC;0;0
02/11/2020;SC;0;0
02/12/2020;SC;0;0
02/13/2020;SC;0;0
02/14/2020;SC;0;0
02/15/2020;SC;0;0
02/16/2020;SC;0;0
02/17/2020;SC;0;0
02/18/2020;SC;0;0
02/19/2020;SC;0;0
02/20/2020;SC;0;0
02/21/2020;SC;0;0
02/22/2020;SC;0;0
02/23/2020;SC;0;0
02/24/2020;SC;0;0
02/25/2020;SC;0;0
02/26/2020;SC;0;0
02/27/2020;SC;0;0
02/28/2020;SC;0;0
02/29/2020;SC;0;0
03/01/2020;SC;0;0
03/02/2020;SC;0;0
03/03/2020;SC;0;0
03/04/2020;SC;0;0
03/05/2020;SC;0;0
03/06/2020;SC;0;0
03/07/2020;SC;2;0
03/08/2020;SC;4;0
03/09/2020;SC;1;0
03/10/2020;SC;2;0
03/11/2020;SC;1;0
03/12/2020;SC;2;0
03/13/2020;SC;0;0
03/14/2020;SC;0;0
03/15/2020;SC;16;0
03/16/2020;SC;5;1
03/17/2020;SC;14;0
03/18/2020;SC;13;0
03/19/2020;SC;21;0
03/20/2020;SC;44;2
03/21/2020;SC;48;0
03/22/2020;SC;22;0
03/23/2020;SC;103;2
03/24/2020;SC;44;2
03/25/2020;SC;82;0
03/26/2020;SC;32;2
03/27/2020;SC;83;4
03/28/2020;SC;121;2
03/29/2020;SC;114;1
03/30/2020;SC;151;2
03/31/2020;SC;158;4
04/01/2020;SC;210;4
04/02/2020;SC;261;5
04/03/2020;SC;146;3
04/04/2020;SC;217;6
04/05/2020;SC;132;4
04/06/2020;SC;183;4
04/07/2020;SC;185;3
04/08/2020;SC;135;12
04/09/2020;SC;240;4
04/10/2020;SC;273;5
04/11/2020;SC;142;8
04/12/2020;SC;112;2
04/13/2020;SC;120;5
04/14/2020;SC;114;10
04/15/2020;SC;103;10
04/16/2020;SC;275;2
04/17/2020;SC;155;7
04/18/2020;SC;160;3
04/19/2020;SC;131;1
04/20/2020;SC;62;4
04/21/2020;SC;169;11
04/22/2020;SC;153;5
04/23/2020;SC;156;10
04/24/2020;SC;153;7
04/25/2020;SC;183;9
04/26/2020;SC;237;8
04/27/2020;SC;123;3
04/28/2020;SC;122;15
04/29/2020;SC;146;11
04/30/2020;SC;214;41
05/01/2020;SC;163;12
05/02/2020;SC;231;11
05/03/2020;SC;137;8
05/04/2020;SC;131;8
05/05/2020;SC;84;13
05/06/2020;SC;95;9
05/07/2020;SC;206;11
05/08/2020;SC;225;4
05/09/2020;SC;164;10
05/10/2020;SC;122;1
05/11/2020;SC;139;15
05/12/2020;SC;135;9
05/13/2020;SC;103;7
05/14/2020;SC;159;9
05/15/2020;SC;218;9
05/16/2020;SC;254;0
05/17/2020;SC;155;5
05/18/2020;SC;126;6
05/19/2020;SC;114;8
05/20/2020;SC;119;8
05/21/2020;SC;204;9
05/22/2020;SC;259;3
05/23/2020;SC;257;6
05/24/2020;SC;201;10
05/25/2020;SC;82;5
05/26/2020;SC;238;6
05/27/2020;SC;207;20
05/28/2020;SC;165;4
05/29/2020;SC;343;13
05/30/2020;SC;263;4
05/31/2020;SC;467;7
06/01/2020;SC;287;6
06/02/2020;SC;267;1
06/03/2020;SC;236;17
06/04/2020;SC;354;7
06/05/2020;SC;448;13
06/06/2020;SC;463;7
06/07/2020;SC;370;1
06/08/2020;SC;514;11
06/09/2020;SC;428;11
06/10/2020;SC;531;7
06/11/2020;SC;682;13
06/12/2020;SC;729;5
06/13/2020;SC;785;6
06/14/2020;SC;840;1
06/15/2020;SC;583;2
06/16/2020;SC;612;5
06/17/2020;SC;566;10
06/18/2020;SC;992;4
06/19/2020;SC;1083;18
06/20/2020;SC;1155;5
06/21/2020;SC;907;9
06/22/2020;SC;1008;6
06/23/2020;SC;912;14
06/24/2020;SC;1284;10
06/25/2020;SC;1125;10
06/26/2020;SC;1313;1
06/27/2020;SC;1604;17
06/28/2020;SC;1381;5
06/29/2020;SC;1324;4
06/30/2020;SC;1755;19
07/01/2020;SC;1520;27
07/02/2020;SC;1782;18
07/03/2020;SC;1831;9
07/04/2020;SC;1854;20
07/05/2020;SC;1461;7
07/06/2020;SC;1533;7
07/07/2020;SC;972;19
07/08/2020;SC;1557;38
07/09/2020;SC;1782;21
07/10/2020;SC;1728;24
07/11/2020;SC;2280;22
07/12/2020;SC;1949;10
07/13/2020;SC;1520;11
07/14/2020;SC;2221;21
07/15/2020;SC;1856;5
07/16/2020;SC;1838;72
07/17/2020;SC;1977;26
07/18/2020;SC;1552;39
07/19/2020;SC;2374;20
07/20/2020;SC;1459;9
07/21/2020;SC;1892;57
07/22/2020;SC;1705;64
07/23/2020;SC;1564;49
07/24/2020;SC;2001;51
07/25/2020;SC;1401;80
07/26/2020;SC;1191;26
07/27/2020;SC;1218;15
07/28/2020;SC;1692;59
07/29/2020;SC;1737;50
07/30/2020;SC;1726;52
07/31/2020;SC;1444;45
08/01/2020;SC;1583;39
08/02/2020;SC;1189;26
08/03/2020;SC;1163;16
08/04/2020;SC;1239;54
08/05/2020;SC;1282;47
08/06/2020;SC;1325;49
08/07/2020;SC;1422;19
08/08/2020;SC;1241;45
08/09/2020;SC;975;24
08/10/2020;SC;724;18
08/11/2020;SC;971;49
08/12/2020;SC;844;46
08/13/2020;SC;935;42
08/14/2020;SC;932;18
08/15/2020;SC;1041;56
08/16/2020;SC;615;9
08/17/2020;SC;456;19
08/18/2020;SC;719;55
08/19/2020;SC;739;17
08/20/2020;SC;909;41
08/21/2020;SC;1058;58
08/22/2020;SC;917;34
08/23/2020;SC;693;11
08/24/2020;SC;563;7
08/25/2020;SC;937;18
08/26/2020;SC;605;44
08/27/2020;SC;505;55
08/28/2020;SC;1353;27
08/29/2020;SC;1298;43
08/30/2020;SC;1075;11
08/31/2020;SC;668;11
09/01/2020;SC;854;37
09/02/2020;SC;657;37
09/03/2020;SC;1193;13
09/04/2020;SC;1629;39
09/05/2020;SC;964;31
09/06/2020;SC;663;10
09/07/2020;SC;655;20
09/08/2020;SC;301;5
09/09/2020;SC;305;30
09/10/2020;SC;379;33
09/11/2020;SC;2454;53
09/12/2020;SC;932;12
09/13/2020;SC;1886;24
09/14/2020;SC;816;13
09/15/2020;SC;790;21
09/16/2020;SC;652;34
09/17/2020;SC;1324;26
09/18/2020;SC;872;19
09/19/2020;SC;922;11
09/20/2020;SC;468;11
09/21/2020;SC;416;13
09/22/2020;SC;2665;31
09/23/2020;SC;897;19
09/24/2020;SC;1021;17
09/25/2020;SC;1195;18
09/26/2020;SC;1371;26
09/27/2020;SC;614;3
09/28/2020;SC;568;11
09/29/2020;SC;1179;22
09/30/2020;SC;308;19
10/01/2020;SC;381;22
10/02/2020;SC;862;9
10/03/2020;SC;1706;33
10/04/2020;SC;691;11
10/05/2020;SC;577;3
10/06/2020;SC;811;15
10/07/2020;SC;735;31
10/08/2020;SC;1050;12
10/09/2020;SC;921;16
10/10/2020;SC;945;21
10/11/2020;SC;785;1
10/12/2020;SC;649;7
10/13/2020;SC;828;17
10/14/2020;SC;926;17
10/15/2020;SC;1297;14
10/16/2020;SC;1147;8
10/17/2020;SC;961;22
10/18/2020;SC;776;13
10/19/2020;SC;619;11
10/20/2020;SC;884;35
10/21/2020;SC;864;12
10/22/2020;SC;1128;47
10/23/2020;SC;1064;22
10/24/2020;SC;792;16
10/25/2020;SC;1337;9
10/26/2020;SC;823;21
10/27/2020;SC;1078;19
10/28/2020;SC;912;34
10/29/2020;SC;1100;13
10/30/2020;SC;1003;7
10/31/2020;SC;1018;39
11/01/2020;SC;1411;1
11/02/2020;SC;894;10
11/03/2020;SC;1035;22
11/04/2020;SC;918;17
11/05/2020;SC;769;7
11/06/2020;SC;1233;13
11/07/2020;SC;1870;10
11/08/2020;SC;946;21
11/09/2020;SC;703;5
11/10/2020;SC;1347;21
11/11/2020;SC;1257;14
11/12/2020;SC;1495;8
11/13/2020;SC;1611;17
11/14/2020;SC;1913;9
11/15/2020;SC;1493;2
11/16/2020;SC;1110;31
11/17/2020;SC;1283;13
11/18/2020;SC;1547;26
11/19/2020;SC;1713;19
11/20/2020;SC;2001;30
11/21/2020;SC;1857;43
11/22/2020;SC;1277;9
11/23/2020;SC;1257;5
11/24/2020;SC;1678;25
11/25/2020;SC;1675;4
11/26/2020;SC;0;0
11/27/2020;SC;2215;29
11/28/2020;SC;1791;0
11/29/2020;SC;1218;7
11/30/2020;SC;1358;28
12/01/2020;SC;1425;23
12/02/2020;SC;1923;40
12/03/2020;SC;2228;22
12/04/2020;SC;2950;30
12/05/2020;SC;3222;21
12/06/2020;SC;2864;49
12/07/2020;SC;2553;13
12/08/2020;SC;2302;6
12/09/2020;SC;2490;27
12/10/2020;SC;2242;15
12/11/2020;SC;3540;46
12/12/2020;SC;3572;12
01/22/2020;CT;0;0
01/23/2020;CT;0;0
01/24/2020;CT;0;0
01/25/2020;CT;0;0
01/26/2020;CT;0;0
01/27/2020;CT;0;0
01/28/2020;CT;0;0
01/29/2020;CT;0;0
01/30/2020;CT;0;0
01/31/2020;CT;0;0
02/01/2020;CT;0;0
02/02/2020;CT;0;0
02/03/2020;CT;0;0
02/04/2020;CT;0;0
02/05/2020;CT;0;0
02/06/2020;CT;0;0
02/07/2020;CT;0;0
02/08/2020;CT;0;0
02/09/2020;CT;0;0
02/10/2020;CT;0;0
02/11/2020;CT;0;0
02/12/2020;CT;0;0
02/13/2020;CT;0;0
02/14/2020;CT;0;0
02/15/2020;CT;0;0
02/16/2020;CT;0;0
02/17/2020;CT;0;0
02/18/2020;CT;0;0
02/19/2020;CT;0;0
02/20/2020;CT;0;0
02/21/2020;CT;0;0
02/22/2020;CT;0;0
02/23/2020;CT;0;0
02/24/2020;CT;0;0
02/25/2020;CT;0;0
02/26/2020;CT;0;0
02/27/2020;CT;0;0
02/28/2020;CT;0;0
02/29/2020;CT;0;0
03/01/2020;CT;0;0
03/02/2020;CT;0;0
03/03/2020;CT;0;0
03/04/2020;CT;0;0
03/05/2020;CT;0;0
03/06/2020;CT;0;0
03/07/2020;CT;0;0
03/08/2020;CT;1;0
03/09/2020;CT;0;0
03/10/2020;CT;1;0
03/11/2020;CT;1;0
03/12/2020;CT;4;0
03/13/2020;CT;0;0
03/14/2020;CT;0;0
03/15/2020;CT;19;0
03/16/2020;CT;15;0
03/17/2020;CT;27;0
03/18/2020;CT;28;1
03/19/2020;CT;63;2
03/20/2020;CT;35;1
03/21/2020;CT;29;1
03/22/2020;CT;104;3
03/23/2020;CT;88;2
03/24/2020;CT;203;2
03/25/2020;CT;257;7
03/26/2020;CT;137;2
03/27/2020;CT;279;6
03/28/2020;CT;233;6
03/29/2020;CT;469;1
03/30/2020;CT;578;2
03/31/2020;CT;557;33
04/01/2020;CT;429;16
04/02/2020;CT;267;27
04/03/2020;CT;1091;20
04/04/2020;CT;361;33
04/05/2020;CT;399;24
04/06/2020;CT;1231;17
04/07/2020;CT;875;71
04/08/2020;CT;1000;58
04/09/2020;CT;1003;45
04/10/2020;CT;347;64
04/11/2020;CT;1379;50
04/12/2020;CT;525;60
04/13/2020;CT;1346;48
04/14/2020;CT;608;6
04/15/2020;CT;766;260
04/16/2020;CT;1129;103
04/17/2020;CT;925;65
04/18/2020;CT;741;50
04/19/2020;CT;412;41
04/20/2020;CT;1853;204
04/21/2020;CT;545;92
04/22/2020;CT;2109;121
04/23/2020;CT;631;95
04/24/2020;CT;821;125
04/25/2020;CT;661;98
04/26/2020;CT;687;62
04/27/2020;CT;728;88
04/28/2020;CT;315;77
04/29/2020;CT;455;79
04/30/2020;CT;933;89
05/01/2020;CT;1064;82
05/02/2020;CT;523;97
05/03/2020;CT;25;59
05/04/2020;CT;661;61
05/05/2020;CT;648;77
05/06/2020;CT;374;85
05/07/2020;CT;789;79
05/08/2020;CT;627;77
05/09/2020;CT;573;58
05/10/2020;CT;570;35
05/11/2020;CT;211;41
05/12/2020;CT;568;33
05/13/2020;CT;522;84
05/14/2020;CT;609;94
05/15/2020;CT;621;66
05/16/2020;CT;618;54
05/17/2020;CT;716;69
05/18/2020;CT;697;41
05/19/2020;CT;314;23
05/20/2020;CT;587;57
05/21/2020;CT;191;53
05/22/2020;CT;432;55
05/23/2020;CT;382;38
05/24/2020;CT;446;18
05/25/2020;CT;405;49
05/26/2020;CT;430;27
05/27/2020;CT;-15;34
05/28/2020;CT;271;23
05/29/2020;CT;203;42
05/30/2020;CT;260;44
05/31/2020;CT;179;32
06/01/2020;CT;539;20
06/02/2020;CT;239;8
06/03/2020;CT;112;17
06/04/2020;CT;148;18
06/05/2020;CT;221;31
06/06/2020;CT;358;17
06/07/2020;CT;150;16
06/08/2020;CT;124;13
06/09/2020;CT;87;13
06/10/2020;CT;168;23
06/11/2020;CT;114;26
06/12/2020;CT;228;13
06/13/2020;CT;305;27
06/14/2020;CT;94;15
06/15/2020;CT;147;3
06/16/2020;CT;114;6
06/17/2020;CT;80;9
06/18/2020;CT;11;7
06/19/2020;CT;117;12
06/20/2020;CT;158;13
06/21/2020;CT;40;9
06/22/2020;CT;27;3
06/23/2020;CT;117;14
06/24/2020;CT;14;10
06/25/2020;CT;81;11
06/26/2020;CT;65;9
06/27/2020;CT;147;4
06/28/2020;CT;97;5
06/29/2020;CT;59;4
06/30/2020;CT;152;2
07/01/2020;CT;58;2
07/02/2020;CT;74;2
07/03/2020;CT;71;9
07/04/2020;CT;0;0
07/05/2020;CT;0;0
07/06/2020;CT;259;3
07/07/2020;CT;57;0
07/08/2020;CT;75;5
07/09/2020;CT;101;5
07/10/2020;CT;78;0
07/11/2020;CT;0;0
07/12/2020;CT;0;0
07/13/2020;CT;223;23
07/14/2020;CT;20;1
07/15/2020;CT;106;8
07/16/2020;CT;114;9
07/17/2020;CT;143;7
07/18/2020;CT;0;0
07/19/2020;CT;0;0
07/20/2020;CT;162;10
07/21/2020;CT;41;0
07/22/2020;CT;127;0
07/23/2020;CT;9;4
07/24/2020;CT;544;3
07/25/2020;CT;0;0
07/26/2020;CT;0;0
07/27/2020;CT;207;5
07/28/2020;CT;94;5
07/29/2020;CT;463;2
07/30/2020;CT;130;6
07/31/2020;CT;140;1
08/01/2020;CT;0;0
08/02/2020;CT;0;0
08/03/2020;CT;252;5
08/04/2020;CT;48;0
08/05/2020;CT;115;0
08/06/2020;CT;20;0
08/07/2020;CT;75;4
08/08/2020;CT;0;0
08/09/2020;CT;0;0
08/10/2020;CT;247;3
08/11/2020;CT;117;0
08/12/2020;CT;22;6
08/13/2020;CT;76;0
08/14/2020;CT;115;3
08/15/2020;CT;0;0
08/16/2020;CT;0;0
08/17/2020;CT;370;3
08/18/2020;CT;-12;0
08/19/2020;CT;59;1
08/20/2020;CT;118;1
08/21/2020;CT;87;2
08/22/2020;CT;0;0
08/23/2020;CT;0;0
08/24/2020;CT;492;0
08/25/2020;CT;29;3
08/26/2020;CT;180;0
08/27/2020;CT;130;2
08/28/2020;CT;145;0
08/29/2020;CT;0;0
08/30/2020;CT;0;0
08/31/2020;CT;384;0
09/01/2020;CT;127;1
09/02/2020;CT;102;1
09/03/2020;CT;101;1
09/04/2020;CT;156;0
09/05/2020;CT;0;0
09/06/2020;CT;0;0
09/07/2020;CT;0;0
09/08/2020;CT;417;6
09/09/2020;CT;89;0
09/10/2020;CT;222;4
09/11/2020;CT;233;2
09/12/2020;CT;0;0
09/13/2020;CT;0;0
09/14/2020;CT;569;5
09/15/2020;CT;136;0
09/16/2020;CT;135;2
09/17/2020;CT;220;1
09/18/2020;CT;141;4
09/19/2020;CT;0;0
09/20/2020;CT;0;0
09/21/2020;CT;497;3
09/22/2020;CT;136;1
09/23/2020;CT;155;1
09/24/2020;CT;157;2
09/25/2020;CT;115;2
09/26/2020;CT;0;0
09/27/2020;CT;0;0
09/28/2020;CT;560;2
09/29/2020;CT;182;2
09/30/2020;CT;221;3
10/01/2020;CT;192;3
10/02/2020;CT;555;2
10/03/2020;CT;0;0
10/04/2020;CT;0;0
10/05/2020;CT;823;4
10/06/2020;CT;121;4
10/07/2020;CT;123;1
10/08/2020;CT;384;5
10/09/2020;CT;290;3
10/10/2020;CT;0;0
10/11/2020;CT;0;0
10/12/2020;CT;1339;2
10/13/2020;CT;320;1
10/14/2020;CT;164;4
10/15/2020;CT;167;3
10/16/2020;CT;802;2
10/17/2020;CT;0;0
10/18/2020;CT;0;0
10/19/2020;CT;1191;12
10/20/2020;CT;434;5
10/21/2020;CT;416;8
10/22/2020;CT;502;2
10/23/2020;CT;679;8
10/24/2020;CT;0;0
10/25/2020;CT;0;0
10/26/2020;CT;2047;12
10/27/2020;CT;538;6
10/28/2020;CT;490;9
10/29/2020;CT;1319;5
10/30/2020;CT;761;7
10/31/2020;CT;0;0
11/01/2020;CT;0;0
11/02/2020;CT;2651;11
11/03/2020;CT;985;7
11/04/2020;CT;530;11
11/05/2020;CT;1687;11
11/06/2020;CT;1065;15
11/07/2020;CT;0;0
11/08/2020;CT;0;3
11/09/2020;CT;3338;24
11/10/2020;CT;1524;9
11/11/2020;CT;1754;9
11/12/2020;CT;1158;10
11/13/2020;CT;2746;11
11/14/2020;CT;0;0
11/15/2020;CT;0;0
11/16/2020;CT;4639;22
11/17/2020;CT;1702;12
11/18/2020;CT;2042;13
11/19/2020;CT;2353;21
11/20/2020;CT;2088;23
11/21/2020;CT;0;0
11/22/2020;CT;0;0
11/23/2020;CT;5271;43
11/24/2020;CT;540;10
11/25/2020;CT;1872;45
11/26/2020;CT;0;0
11/27/2020;CT;3429;35
11/28/2020;CT;0;0
11/29/2020;CT;0;0
11/30/2020;CT;4714;59
12/01/2020;CT;1459;20
12/02/2020;CT;2672;51
12/03/2020;CT;4751;20
12/04/2020;CT;1538;35
12/05/2020;CT;0;0
12/06/2020;CT;0;0
12/07/2020;CT;8129;78
12/08/2020;CT;2414;18
12/09/2020;CT;2290;43
12/10/2020;CT;2431;42
12/11/2020;CT;3782;36
12/12/2020;CT;0;0
01/22/2020;NE;0;0
01/23/2020;NE;0;0
01/24/2020;NE;0;0
01/25/2020;NE;0;0
01/26/2020;NE;0;0
01/27/2020;NE;0;0
01/28/2020;NE;0;0
01/29/2020;NE;0;0
01/30/2020;NE;0;0
01/31/2020;NE;0;0
02/01/2020;NE;0;0
02/02/2020;NE;0;0
02/03/2020;NE;0;0
02/04/2020;NE;0;0
02/05/2020;NE;0;0
02/06/2020;NE;0;0
02/07/2020;NE;0;0
02/08/2020;NE;0;0
02/09/2020;NE;0;0
02/10/2020;NE;0;0
02/11/2020;NE;0;0
02/12/2020;NE;0;0
02/13/2020;NE;0;0
02/14/2020;NE;0;0
02/15/2020;NE;0;0
02/16/2020;NE;0;0
02/17/2020;NE;0;0
02/18/2020;NE;0;0
02/19/2020;NE;0;0
02/20/2020;NE;0;0
02/21/2020;NE;0;0
02/22/2020;NE;0;0
02/23/2020;NE;0;0
02/24/2020;NE;0;0
02/25/2020;NE;0;0
02/26/2020;NE;0;0
02/27/2020;NE;0;0
02/28/2020;NE;0;0
02/29/2020;NE;0;0
03/01/2020;NE;0;0
03/02/2020;NE;0;0
03/03/2020;NE;0;0
03/04/2020;NE;0;0
03/05/2020;NE;0;0
03/06/2020;NE;1;0
03/07/2020;NE;1;0
03/08/2020;NE;0;0
03/09/2020;NE;2;0
03/10/2020;NE;0;0
03/11/2020;NE;1;0
03/12/2020;NE;5;0
03/13/2020;NE;0;0
03/14/2020;NE;0;0
03/15/2020;NE;8;0
03/16/2020;NE;0;0
03/17/2020;NE;3;0
03/18/2020;NE;6;0
03/19/2020;NE;0;0
03/20/2020;NE;11;0
03/21/2020;NE;4;0
03/22/2020;NE;8;0
03/23/2020;NE;2;0
03/24/2020;NE;1;0
03/25/2020;NE;11;0
03/26/2020;NE;9;0
03/27/2020;NE;16;2
03/28/2020;NE;19;0
03/29/2020;NE;12;0
03/30/2020;NE;25;0
03/31/2020;NE;32;1
04/01/2020;NE;37;1
04/02/2020;NE;41;1
04/03/2020;NE;30;1
04/04/2020;NE;38;2
04/05/2020;NE;44;0
04/06/2020;NE;45;0
04/07/2020;NE;66;2
04/08/2020;NE;45;4
04/09/2020;NE;54;1
04/10/2020;NE;71;2
04/11/2020;NE;56;0
04/12/2020;NE;110;0
04/13/2020;NE;57;1
04/14/2020;NE;30;2
04/15/2020;NE;51;1
04/16/2020;NE;114;3
04/17/2020;NE;72;0
04/18/2020;NE;149;4
04/19/2020;NE;187;0
04/20/2020;NE;174;5
04/21/2020;NE;74;5
04/22/2020;NE;91;4
04/23/2020;NE;311;5
04/24/2020;NE;297;3
04/25/2020;NE;311;3
04/26/2020;NE;296;3
04/27/2020;NE;330;-1
04/28/2020;NE;16;0
04/29/2020;NE;410;13
04/30/2020;NE;497;2
05/01/2020;NE;557;3
05/02/2020;NE;488;3
05/03/2020;NE;333;2
05/04/2020;NE;424;0
05/05/2020;NE;355;4
05/06/2020;NE;333;4
05/07/2020;NE;419;4
05/08/2020;NE;641;2
05/09/2020;NE;403;4
05/10/2020;NE;81;2
05/11/2020;NE;257;2
05/12/2020;NE;120;3
05/13/2020;NE;383;4
05/14/2020;NE;341;6
05/15/2020;NE;356;6
05/16/2020;NE;448;4
05/17/2020;NE;128;0
05/18/2020;NE;277;2
05/19/2020;NE;221;7
05/20/2020;NE;276;6
05/21/2020;NE;303;5
05/22/2020;NE;237;4
05/23/2020;NE;327;0
05/24/2020;NE;145;3
05/25/2020;NE;221;0
05/26/2020;NE;264;3
05/27/2020;NE;357;10
05/28/2020;NE;285;1
05/29/2020;NE;393;6
05/30/2020;NE;251;0
05/31/2020;NE;196;0
06/01/2020;NE;244;8
06/02/2020;NE;266;3
06/03/2020;NE;255;6
06/04/2020;NE;251;-1
06/05/2020;NE;262;0
06/06/2020;NE;164;2
06/07/2020;NE;91;0
06/08/2020;NE;118;0
06/09/2020;NE;131;3
06/10/2020;NE;142;4
06/11/2020;NE;290;17
06/12/2020;NE;198;4
06/13/2020;NE;120;0
06/14/2020;NE;92;0
06/15/2020;NE;126;4
06/16/2020;NE;180;11
06/17/2020;NE;195;3
06/18/2020;NE;189;6
06/19/2020;NE;176;4
06/20/2020;NE;116;0
06/21/2020;NE;103;0
06/22/2020;NE;147;5
06/23/2020;NE;135;7
06/24/2020;NE;129;1
06/25/2020;NE;125;3
06/26/2020;NE;178;6
06/27/2020;NE;251;1
06/28/2020;NE;124;0
06/29/2020;NE;143;2
06/30/2020;NE;135;5
07/01/2020;NE;133;2
07/02/2020;NE;142;6
07/03/2020;NE;208;2
07/04/2020;NE;167;0
07/05/2020;NE;102;0
07/06/2020;NE;117;-1
07/07/2020;NE;155;-1
07/08/2020;NE;224;0
07/09/2020;NE;198;2
07/10/2020;NE;154;2
07/11/2020;NE;221;-1
07/12/2020;NE;174;0
07/13/2020;NE;227;3
07/14/2020;NE;318;-2
07/15/2020;NE;262;5
07/16/2020;NE;155;8
07/17/2020;NE;227;2
07/18/2020;NE;120;0
07/19/2020;NE;102;0
07/20/2020;NE;264;12
07/21/2020;NE;343;-3
07/22/2020;NE;296;1
07/23/2020;NE;332;5
07/24/2020;NE;356;0
07/25/2020;NE;221;0
07/26/2020;NE;223;0
07/27/2020;NE;271;1
07/28/2020;NE;268;4
07/29/2020;NE;265;3
07/30/2020;NE;344;4
07/31/2020;NE;445;4
08/01/2020;NE;180;0
08/02/2020;NE;311;0
08/03/2020;NE;254;0
08/04/2020;NE;222;0
08/05/2020;NE;311;3
08/06/2020;NE;332;5
08/07/2020;NE;283;5
08/08/2020;NE;141;0
08/09/2020;NE;187;0
08/10/2020;NE;264;3
08/11/2020;NE;334;3
08/12/2020;NE;214;5
08/13/2020;NE;416;4
08/14/2020;NE;328;1
08/15/2020;NE;253;0
08/16/2020;NE;131;0
08/17/2020;NE;191;1
08/18/2020;NE;262;6
08/19/2020;NE;215;3
08/20/2020;NE;308;2
08/21/2020;NE;278;3
08/22/2020;NE;154;0
08/23/2020;NE;109;2
08/24/2020;NE;158;5
08/25/2020;NE;301;0
08/26/2020;NE;379;3
08/27/2020;NE;374;5
08/28/2020;NE;335;1
08/29/2020;NE;317;0
08/30/2020;NE;293;0
08/31/2020;NE;241;5
09/01/2020;NE;287;2
09/02/2020;NE;421;0
09/03/2020;NE;474;5
09/04/2020;NE;192;0
09/05/2020;NE;144;0
09/06/2020;NE;81;0
09/07/2020;NE;89;0
09/08/2020;NE;502;2
09/09/2020;NE;440;15
09/10/2020;NE;456;9
09/11/2020;NE;468;4
09/12/2020;NE;267;0
09/13/2020;NE;80;0
09/14/2020;NE;454;1
09/15/2020;NE;328;1
09/16/2020;NE;449;3
09/17/2020;NE;502;3
09/18/2020;NE;466;0
09/19/2020;NE;410;0
09/20/2020;NE;286;0
09/21/2020;NE;305;10
09/22/2020;NE;397;9
09/23/2020;NE;493;1
09/24/2020;NE;453;0
09/25/2020;NE;431;6
09/26/2020;NE;434;1
09/27/2020;NE;467;1
09/28/2020;NE;515;2
09/29/2020;NE;466;6
09/30/2020;NE;520;0
10/01/2020;NE;621;15
10/02/2020;NE;792;0
10/03/2020;NE;426;4
10/04/2020;NE;404;4
10/05/2020;NE;452;2
10/06/2020;NE;498;4
10/07/2020;NE;639;0
10/08/2020;NE;663;7
10/09/2020;NE;0;0
10/10/2020;NE;1085;5
10/11/2020;NE;1238;0
10/12/2020;NE;457;3
10/13/2020;NE;704;5
10/14/2020;NE;924;3
10/15/2020;NE;961;5
10/16/2020;NE;1286;12
10/17/2020;NE;620;1
10/18/2020;NE;734;0
10/19/2020;NE;749;6
10/20/2020;NE;592;11
10/21/2020;NE;899;11
10/22/2020;NE;977;11
10/23/2020;NE;1225;4
10/24/2020;NE;705;4
10/25/2020;NE;582;1
10/26/2020;NE;702;7
10/27/2020;NE;877;17
10/28/2020;NE;1169;8
10/29/2020;NE;1605;9
10/30/2020;NE;1495;9
10/31/2020;NE;1087;6
11/01/2020;NE;934;2
11/02/2020;NE;954;2
11/03/2020;NE;1440;4
11/04/2020;NE;1828;9
11/05/2020;NE;2124;5
11/06/2020;NE;2681;27
11/07/2020;NE;1702;2
11/08/2020;NE;1574;0
11/09/2020;NE;1582;7
11/10/2020;NE;2182;20
11/11/2020;NE;2209;1
11/12/2020;NE;2611;25
11/13/2020;NE;2369;19
11/14/2020;NE;1912;4
11/15/2020;NE;1327;0
11/16/2020;NE;3440;18
11/17/2020;NE;2204;19
11/18/2020;NE;2812;10
11/19/2020;NE;2663;28
